id,name,description,city,state
47837,"AIRBUS AMERICAS, INC. (FORMERLY AIRBUS NORTH AMERICA HOLDINGS, INC.)",,Herndon,VA
47848,"ROTH, LAW OFFICES OF ALAN J.",,WASHINGTON,DC
47850,LAW OFFICES OF KEVIN G. CURTIN,law firm,Washington,DC
47861,BICKERSTAFF HEATH SMILEY POLLAN KEVER & MCDANIEL,,AUSTIN,TX
47872,INTERNATIONAL FRANCHISE ASSOCIATION,"SBC, Tax and Economic Issues.",WASHINGTON,DC
47883,"MCCARTHY, ROBERT J.",,SAN FRANCISCO,CA
47894,PUBLIC OPINION,,TULSA,OK
47906,STRATEGIC CHOICES,,WASHINGTON,DC
47917,ONTRACKAMERICA,501c# Railroad think tank,Philadelphia,PA
47928,BIG SKY CONSULTING,,ALEXANDRIA,VA
47930,"VEREN, MERLYN WESLEY",,ARLINGTON,VA
47952,ALBRIGHT & WILSON AMERICAS,,GLEN ALLEN,VA
47963,GAP INC.,Retailer,San Francisco,CA
47974,"SHAW, STEPHEN F.",,OCALA,FL
47985,CONCERNED WOMEN FOR AMERICA LEGISLATIVE ACTION COMMITTEE,Public policy women's organization,Alexandria,VA
47996,"PAXTON & ASSOC, JAMES M.",,RICHMOND,VA
48007,MARINE CORPS RESERVE OFFICERS ASSN,,ALEXANDRIA,VA
48018,INTRADO INC.,,LONGMONT,CO
48020,NATIONAL OILSEED PROCESSORS ASSOCIATION,,WASHINGTON,DC
48031,"FREITAG, DOUGLAS WARD",,BROOKEVILLE,MD
48042,WILLIAMS & ASBY,,NEW BERN,NC
48053,STRATEGIC ALLIANCE MANAGEMENT,,WASHINGTON,DC
48064,"BINGAMAN, ANNE K.",,WASHINGTON,DC
48075,"MATTHEW, MICHAEL LEE",,WASHINGTON,DC
48086,"CAPITAL PARTNERSHIPS, LLC",Lobbying,Columbus,OH
48097,NEXUS CAPITAL MANAGEMENT,,NEW IBERIA,LA
48100,"COOK, RICHARD KELSEY",,SANIBEL,FL
48111,NUSGART CONSULTING LLC,Medical device manufacturer coalition management,Bethesda,MD
48122,"KONOVALOFF & ASSOC, NICHOLAI",,SACRAMENTO,CA
48133,"BUTTRAM, JACK E.",,GREENVILLE,SC
48144,PAUL SMITH (DBA AS POLICY CONS SERVICES,,FALMOUTH,MA
48166,WASHINGTON RESOURCE ASSOC,,MERRIFIELD,VA
48177,"JOSEPH, GABRIEL S. III",,CENTREVILLE,VA
48188,NATIONAL ORGANIZATION FOR THE REFORM OF MARIJUANA LAWS,Public interest lobby working to legalize the responsible use of marijuana by adults.,Washington,DC
48190,SAKS INCORPORATED,,NEW YORK,NY
48202,AMERICAN SYSTEMS INTL CORP,9/15/03,ARLINGTON,VA
48213,MONFORT GROUP,,WASHINGTON,DC
48224,"JOHN G. BURKE ""TOBY""  FOR THE SAVE A LIFE FOUNDATION",,WASHINGTON,DC
48246,ELECTRONIC COMMERCE ASSN,,WASHINGTON,DC
48257,"SMITH & ASSOC, PHILIP S.",,WASHINGTON,DC
48270,FOREST SERVICE EMPLOYEES FOR ENVIRONMENTAL ETHICS,,WASHINGTON,DC
48281,MR. ROBERT CARLSTROM JR.,manufacturing,Gaithersburg,MD
48292,RURAL TELEPHONE FINANCE COOPERATIVE (RTFC),Finance,HERNDON,VA
48304,DMS (DIANE MORALES),,ALEXANDRIA,VA
48315,LAW OFFICES OF MARK S. JOFFE,,Rockville,MD
48326,PACKAGE SHIPPERS ASSOCIATION,Idustry ass'n representing buisness to consumer merchants  www.parcelshippers.org,Washington,DC
48337,WESTERN MICHIGAN UNIVERSITY,,KALAMAZOO,MI
48348,ROBIN TALLON & ASSOCIATES,Government Affairs,Florence,SC
48350,NATIONAL ASSOCIATION OF ENERGY SERVICE COMPANIES,,WASHINGTON,DC
48361,"CINDRICH, JOSEPH M.",,MENLO PARK,CA
48372,"REES, MORGAN R.",,NAPLES,FL
48383,NATL ENERGY & GAS TRANSMISSION,,PORTLAND,OR
48394,"BROOKS, PIERCE, MCLENDON, HUMPHREY & LEONARD, L.L.P.",Law Firm,Raleigh,NC
48406,INTERSTITIAL CYSTITIS ASSN,,ROCKVILLE,MD
48417,"JEFFERSON GOVERNMENT RELATIONS, L.L.C.",Government Relations Lobbying Firm,Washington,DC
48428,US COMMITTEE FOR UNDP,,WASHINGTON,DC
48430,JCP ASSOCIATES,,ALEXANDRIA,VA
48441,MCMILLAN CO,,CHARLESTON,SC
48452,AG RISK STRATEGIES,,MILLERSBURG,PA
48474,"EDWARDS, JACK",,POINT CLEAR,AL
48485,RENBERG STRATEGIES,,WASHINGTON,DC
48496,MCMILLAN LEHRMAN & HILL,,WASHINGTON,DC
48508,"HUERTA, MICHAEL P.",,WASHINGTON,DC
48510,"CBOE GLOBAL MARKETS, INC.",Financial Institution,CHICAGO,IL
48521,CAMBRIDGE SYSTEMATICS,05/31/00,WASHINGTON,DC
48532,THOMAS POWERS,consultant,INDIAN HARBOUR BEACH,FL
48554,JRC CONSULTING,,LEWES,DE
48565,NEGRONI & KROMER,,WASHINGTON,DC
48576,"OGLETREE GOVERNMENTAL AFFAIRS, INC.",Lobbying Activities,Washington,DC
48587,ILLINOIS TOOL WORKS INC.,Tool and Parts Manufacturer,Glenview,IL
48598,METCALF FEDERAL RELATIONS,Federal government relations,Alexandria,VA
48601,"HARMAN, WILLIAM R.",,NEW YORK,NY
48612,CHANNEL ONE NETWORK,,NEW YORK,NY
48623,PAPER ALLIED-INDUSTRIAL CHEMICAL & ENERGY WORKERS INTL UNION (PACE),,WASHINGTON,DC
48634,A.L. ROSS ASSOCIATES,Aerospace business development and Washington strategies.,Wicomico Church,VA
48645,WESTERN WIRELESS CORP D/B/A CELLULAR ONE & VOICESTREAM WIRELESS,,BELLEVUE,WA
48656,LUTZKER & LUTZKER,,WASHINGTON,DC
48667,"EVANS, DAVID V.",,ARLINGTON,VA
48678,"BP AMERICA, INC",Energy company,WASHINGTON,DC
48680,"MYERS, SUZANNE CONOLLY",,LAKE FOREST,IL
48691,MR. RICHARD INNES,Assist clients with help achieving goals to advance environmental causes and issues,Lewes,DE
48703,MCSLARROW CONSULTING L.L.C.,,FALLS CHURCH,VA
48714,"SHARP, MARTHA",,CHICAGO,IL
48725,BIOGEN,,WASHINGTON,DC
48736,"EMD SERONO, INC.",,Washington,DC
48747,ALABAMA ELECTRIC COOPERATIVE,,ANDALUSIA,AL
48758,VOYAGER EXPANDED LEARNING,,DALLAS,TX
48760,GENESIS GROUP LLC,consulting/law firm,Lovettsville,VA
48771,"SALTCHUK RESOURCES, INC.",Multimodal freight transportation provider and petroleum distribution company,Washington,DC
48782,"JEFFERSON BUSINESS CONSULTING, LLC",Federal Marketing,Washington,DC
48793,ACADEMY OF MANAGED CARE PHARMACY,Professional association representing managed care pharmacy,Alexandria,VA
48805,"WAYNE STATE UNIVERSITY, DETROIT, MICHIGAN",University dedicated to providing access to higher education.,Washington,DC
48816,FMR LLC,,BOSTON,MA
48827,OGR,lobbying firm,Washington,DC
48838,"FLIR GOVERNMENT SYSTEMS, INC.",Manufacturer/Marketer of Imaging Systems,Arlington,VA
48840,COBBLESTONE ASSOC,,WASHINGTON,DC
48851,WESSEL & ASSOC,,FALLS CHURCH,VA
48862,JONES ACT REFORM COALITION,,WASHINGTON,DC
48873,SIIA,,WASHINGTON,DC
48884,TRANSNATL BUSINESS DEVELOPMENT CORP,,POTOMAC,MD
48895,TEXAS ASSOCIATION OF BUSINESS,,AUSTIN,TX
48907,"SHAW, WILLIAM A.",August 1,SPARTANBURG,SC
48918,HOWE ANDERSON & STEYER,02/27/2007,WASHINGTON,DC
48920,POLICY & ADVOCACY ASSOC,,ALEXANDRIA,VA
48931,"R. B. MURPHY & ASSOCIATES, LLC",A Lobbying Firm,Washington,DC
48942,CELANESE CORPORATION,,Irving,TX
48953,WILEY & CO,,ALEXANDRIA,VA
48964,"MELOY, MARY ANN",,PITTSBURGH,PA
48975,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,,Washington,DC
48986,DAP & ASSOC,,WINTER PARK,FL
48997,TUSIAD US,,WASHINGTON,DC
49008,"CARTER GROUP, LLC",Lobbying and Consulting,WASHINGTON,DC
49010,"BAKER & ASSOC, JAMES P. JR",,PHILADELPHIA,PA
49021,"FEMINIST MAJORITY, THE",,ARLINGTON,VA
49032,STRATEGIC HORIZONS ADVISORS,,WASHINGTON,DC
49043,CHRYSLER LLC,Automobile manufacturer and auto financial services company,WASHINGTON,DC
49054,"APTIV, PLC","Automotive technology development, manufacturing and sales",Boston,MA
49065,"STRATEGIC CONSULTING GROUP, NA, INC.",,CHICAGO,IL
49076,PHB HAGLER BAILLY,,WASHINGTON,DC
49087,"J & T PROFESSIONAL ASSOCIATES, INC.",,CRAWFORDVILLE,FL
49098,MICHAEL R. GARDNER,,WASHINGTON,DC
49101,GORDON ARATA MCCOLLAM DUPLANTIS & EAGAN,,NEW ORLEANS,LA
49112,TETT ENTERPRISES,,WASHINGTON,DC
49123,NATIONAL ASSN OF AFFORDABLE HOUSING LENDERS,Advocate for increased private capital in underserved areas,Washington,DC
49134,CIVIL JUSTICE REFORM GROUP,,ARLINGTON,VA
49156,TREBOR GROUP,,RICHMOND,VA
49167,"BARRY, ALBERT P.",,COLUMBIA,SC
49178,OATH INC. AND VARIOUS SUBSIDIARIES,,Washington,DC
49180,FOSBINDER & PALK,,NASHVILLE,TN
49191,UNIVERSITY OF IOWA,,IOWA CITY,IA
49203,LYONDELL CHEMICAL COMPANY,,Houston,TX
49214,MR. ROBERT TALLEY,Lobbyist,Washington,DC
49225,AUSTIN INDUSTRIES,,DALLAS,TX
49236,BETH LABASKY,government,TALLAHASSEE,FL
49247,STROM & YOUNG,,COLUMBIA,SC
49271,SPACEHAB,,WASHINGTON,DC
49282,POTOMAC STRATEGIES INTL,12/31/02,WASHINGTON,DC
49293,CAPITOL COUNSEL GROUP,,WASHINGTON,DC
49305,TYCO WORLDWIDE SERVICES,,WASHINGTON,DC
49316,VOLUNTEER TRUSTEES OF NOT-FOR-PROFIT HOSPITALS,,WASHINGTON,DC
49327,"NORDHAUS LAW FIRM, LLP",Law Firm,Albuquerque,NM
49338,LEGISLATIVE SOLUTIONS,,ALEXANDRIA,VA
49340,MOATS & ASSC,,VIENNA,VA
49351,CENTER FOR ARMS CONTROL & NON-PROLIFERATION,,Washington,DC
49373,SOLOMON GROUP,,WASHINGTON,DC
49384,"DANNEMEYER, BILL",,FULLERTON,CA
49395,SAMMONS ENTERPRISES,,DALLAS,TX
49407,GEDULDIG & FERGUSON,,NEW YORK,NY
49418,PARSONS BEHLE & LATIMER,Law Firm.,Salt Lake City,UT
49420,"SPREHE, J. TIMOTHY",,WASHINGTON,DC
49431,"RADWAY, MICHAEL R.",,PORTLAND,OR
49453,"ANDERSON, JL",,LUFCLIN,TX
49464,BLANCHFIELD CORDLE & MOORE,,CHARLOTTE,NC
49475,"BARR PHARMACEUTICALS, INC.",,Washington,DC
49486,THE SERVICEMASTER COMPANY,,MEMPHIS,TN
49497,E.E. & CO,,WASHINGTON,DC
49500,DART MANAGEMENT INC,,SUMMIT,NJ
49511,RELX INC.,,WASHINGTON,DC
49533,"NICHOLS, DEBRA",,ARLINGTON,VA
49544,UNITED WORLD CULTURAL ORGANIZATION,,LENOIR,NC
49555,BARBARA MORRIS,,ARLINGTON,VA
49566,OLDAKER & HARRIS,,WASHINGTON,DC
49577,RENKES GROUP,,WASHINGTON,DC
49588,CINCINNATI FINANCIAL CORPORATION,,FAIRFIELD,OH
49602,NATIONAL ASSOCIATION OF SECONDARY SCHOOL PRINCIPALS,,RESTON,VA
49613,BIOPURE CORP,,CAMBRIDGE,MA
49624,"MULDER, WENDY",,ANCHORAGE,AK
49635,"THE LIVINGSTON GROUP, LLC",Government and Public Relations consultants,WASHINGTON,DC
49646,"OWENS-ILLINOIS, INC",,ARLINGTON,VA
49657,DUANE MORRIS GOVERNMENT AFFAIRS,State and federal lobbying.,Washington,DC
49668,"AFSHER, SHARIAR",,LA JOLLA,CA
49670,CHOATE,,BOSTON,MA
49681,ALLIANCE FOR AUTOMOTIVE INNOVATION,,Washington,DC
49704,PUBLIC PRIVATE PARTNERSHIP,Strategic Political Planning and Consulting,Arlington,VA
49715,"POTOMAC RESOURCES, INC.","public policy analysis, legislative consulting",WASHINGTON,DC
49726,SYMMS & HADDOW,,WASHINGTON,DC
49737,"LEONARD RESOURCE GROUP, INC",Budget - Appropriations,Washington,DC
49748,WACHOVIA CORPORATION,,CHARLOTTE,NC
49750,"KIPNES, IRVIN M.",,MARINA DEL RAY,CA
49761,SCENIC AMERICA,,WASHINGTON,DC
49772,"SILVERBERG, GOLDMAN & BIKOFF",,WASHINGTON,DC
49794,UNEMPLOYMENT INSURANCE INST,,SHEPHERDSTOWN,WV
49806,NEMANICH SCOTT E.,,CHICAGO,IL
49828,ADVOCATESINC DC LTD.,,GREAT FALLS,VA
49830,DIAGEO NORTH AMERICA,,WASHINGTON,DC
49874,RICHARD WHITE,,FT. WASHINGTON,MD
49885,"WALLACE, LARRY C.",,BENTON,AR
49896,CROSSROADS CENTER,,CINCINNATI,OH
49908,"TOWNSEND, WARDELL C.",,SILVER SPRING,MD
49910,"FARMERS GROUP, INC",,WASHINGTON,DC
49921,"SCHNEIDER, ROBERT V.",,ARLINGTON,VA
49932,"RUTTEN, TIMOTHY M.",,WASHINGTON,DC
49943,COUNCIL FOR OPPORTUNITY IN EDUCATION,Education,WASHINGTON,DC
49954,IRENE HOWIE,Law Offices,ANNAPOLIS,MD
49965,"CROWE, LAW OFFICES OF THOMAS K.",,WASHINGTON,DC
49976,"JONES, WILEY",,WASHINGTON,DC
49987,CHEP USA,,ORLANDO,FL
49998,CONNECT CUBA,,WASHINGTON,DC
50001,ZIMMER DESHLER GROUP,,ARLINGTON,VA
50012,"GROSS, GEORGE",,WASHINGTON,DC
50023,"SHOULTZ, DAVID",,ARLINGTON,VA
50034,MRS. KIMBERLY COBB,,CHARLOTTE,NC
50045,COMPASSROSE INTL,,WASHINGTON,DC
50056,"GILBERTSON, RICHARD E.",,WASHINGTON,DC
50067,MINNESOTA COUNCIL OF NONPROFITS,,ST PAUL,MN
50080,"ADKINS, STAN",,KANSAS CITY,MO
50103,WALLMAN STRATEGIC CONSULTING,,WASHINGTON,DC
50114,"VALANZANO, KAREN",,WASHINGTON,DC
50125,GRIFFIN & ASSOC,,ARLINGTON,VA
50136,RES-CARE,,LOUISVILLE,KY
50147,"ISBELL, MICHAEL T.",,NEW YORK,NY
50158,NATL ALLIANCE FOR RESPONSIBLE PHILANTHROPY,,WASHINGTON,DC
50160,MARITIME INVESTMENT CORP,,WASHINGTON,DC
50171,"SERNOVITZ, ANDREW L.",,WASHINGTON,DC
50182,"COALITION OF SERVICE INDUSTRIES, INC",trade association,WASHINGTON,DC
50193,MERCURY GROUP,,ALEXANDRIA,VA
50205,FOSTER MALISH & HILL,,AUSTIN,TX
50216,WILBUR GROUP,,WASHINGTON,DC
50227,AMERICAN GENERAL CORP POLITICAL ACTION COMM,,WASHINGTON,DC
50238,"LANE, JOEL M.",,WASHINGTON,DC
50251,MULTIPLAN GROUP,,WASHINGTON,DC
50273,"PUBLIC POLICY RESEARCH, INC.",,Las Vegas,NV
50284,CHARLES DOUGHERTY,Medical Center,Philadelphia,PA
50295,JOHN GRZEBIEN,Public Affairs,Palm Beach,FL
50307,MR. GERARD D'AMICO,EDUCATION,MASHPEE,MA
50318,DCS GROUP,,WASHINGTON,DC
50320,BELL TURNER & HOBBS,,CHATTANOOGA,TN
50331,"CECCHETTI, ANN",,BRADENTON,FL
50342,US ONCOLOGY,,The Woodlands,TX
50375,"JAY B. LEVIN, LEVIN,PAOLINO & CHRIST GOVENMENT REALTIONS CONSULTING",lobbying & governmental relations firm,New London,CT
50386,AMERICANS FOR COMPUTER PRIVACY,,WASHINGTON,DC
50400,"INTERNATIONAL UNION OF POLICE ASSOCIATIONS, AFL-CIO",,SARASOTA,FL
50411,"BARTH, ROGER V.",,WASHINGTON,DC
50422,"KUCZYNSKI & ASSOC, THOMAS J.",,AKRON,OH
50433,WINNING STRATEGIES PUBLIC RELATIONS,,RAMSEY,NJ
50444,GLOBAL MARKET STRATEGIES,,NEW BRUNSWICK,NJ
50455,"JAMERSON, GEORGE W.",,CHESAPEAKE,VA
50466,BURDESHAW ASSOC,,BETHESDA,MD
50477,BAHR INC,,ALEXANDRIA,VA
50488,JAY GRANT & ASSOCIATES,Legislative Counsel,Edmonds,WA
50490,GEORGE L. REAGLE AND ASSOCIATES,Consulting,Easton,MD
50502,ASSN FOR LOCAL TELECOMMUNICATIONS SERVICES,,WASHINGTON,DC
50513,VISAGE PAC,,OKLAHOMA CITY,OK
50524,"KEMPER COMPANY, LLC",Government relations.,McLean,VA
50546,OMALLEY MILES NYLEN & GILMORE,,CALVERTON,MD
50557,"WEIGHTMAN, DONALD",,WASHINGTON,DC
50568,JAECKLE FLEISCHMANN & MUGEL,,BUFFALO,NY
50570,SILLS CUMMIS RADIN TISCHMAN EPSTEIN & GROSS,,NEWARK,NJ
50581,HINSHAW & CULBERTSON,,CHICAGO,IL
50592,"BORDERS, BRIAN T.",,WASHINGTON,DC
50604,"CARMODY, CAROL J.",,WASHINGTON,DC
50615,FORENSIC TECHNOLOGY INC,Developerof high technology solutions for law enforcement,LARGO,FL
50626,COALITION AGAINST PRODUCT TAMPERING,,WASHINGTON,DC
50637,"EDWARDS, LINDALE",,HOUSTON,TX
50648,HOWELL CONSULTING GROUP,,PHOENIX,AZ
50650,POLSINELLI WHITE VARDEMAN & SHALTON,,KANSAS CITY,MO
50661,CORNERSTONE TECHNOLOGIES,,WILLKES-BARRE,PA
50672,G. THOMAS CATOR,,Oakton,VA
50683,"MUTH, ROBERT J.",,JACKSON,WY
50694,JOHN DISTIN,11/20/01,ROCKY RIVER,OH
50706,"AUTODESK, INC",,San Francisco,CA
50728,"FOX, CHARLES L.",,ARLINGTON,VA
50730,"FOX, CHARLES",,ARLINGTON,VA
50752,NATL COMMITTEE ON PLANNED GIVING,,Indianapolis,IN
50763,"PRINCETON PUBLIC AFFAIRS GROUP, INC.",Governement Affairs and Counsel,Trenton,NJ
50785,BALLER HERBST LAW GROUP,,WASHINGTON,DC
50796,WINNING STRATEGIES WASHINGTON,Government relations firm,WASHINGTON,DC
50808,BARTON CO,,UPPER MARLBORO,MD
50810,OVARIAN CANCER NATIONAL ALLIANCE,Ovarian cancer advocacy organization,Washington,DC
50821,COMCARE ALLIANCE,,WASHINGTON,DC
50832,"CORRIDOR 67, INC.",,TRENTON,NJ
50843,GEORGIA BUREAU OF INVESTIGATION,,DECATUR,GA
50854,"AMERICAN COMMERCIAL BARGE LINES, LLC",,Jefersonville,IN
50865,"STROM, THADDEUS E.",,ARLINGTON,VA
50876,JAMES CAMPBELL COMPANY LLC,,KAPOLEI,HI
50887,THE NATURE CONSERVANCY,,ARLINGTON,VA
50898,SEABURY & SMITH,,WASHINGTON,DC
50901,CONSTRUCTION INDUSTRY ROUND TABLE,,MCLEAN,VA
50912,"GRAY, LESLI A.",,ARLINGTON,VA
50923,"GAGLIARDI ASSOC, TONY",,FIRESTONE,CO
50934,"GIORGETTI, LISA M.",,PITTSBURGH,PA
50945,SMITH LOWERY & ASSOC,,MCLEAN,VA
50956,"ROSS, MICHAEL C.",,SACRAMENTO,CA
50978,HEALTCARE ALLIANCE,,LAKE FOREST,IL
51002,"DECONCINI, DENNIS",,WASHINGTON,DC
51013,"BAUER, JOHN L.",,JEFFERSONTON,VA
51024,PUBLIC AFFAIRS STRATEGIES,,MONTGOMERY,AL
51035,AUSTIN NICHOLS & CO,,NEW YORK,NY
51046,"MCCONNELL, ROBERT A.",,WASHINGTON,DC
51057,HAWTHORNE & YORK INTL,,WASHINGTON,DC
51068,RUSSELL CORPORATION,,Alexander City,AL
51070,FLORIDA INTERNATIONAL UNIVERSITY,,MIAMI,FL
51081,MR. DAVID M. WEIMAN,Consulting and lobbying services,TAKOMA PARK,MD
51092,CLARK & BRADSHAW,,HARRISONBURG,VA
51104,"THE FEDERAL GROUP, INC.",Federal government relations consulting,Alexandria,VA
51115,HILL SOLUTIONS,,WAYNE,PA
51126,ALFRED CORTESE,Legal Services,Washington,DC
51137,SOLOMONT BAILIS VENTURES LLC,,NEWTON,MA
51148,MR. ERIC SHULMAN,Lobbying,Alexandria,VA
51150,"JOHNSON CONTROLS, INC AND AFFILIATES",,MILWAUKEE,WI
51161,"KRUKE INC, DBA STRATEGIC COMMUNICATION",,PARK CITY,UT
51172,U.S. CHAMBER INSTITUTE FOR LEGAL REFORM,,WASHINGTON,DC
51183,"EDLEY, CHRISTOPHER JR",,CAMBRIDGE,MA
51206,"CHESAPEAKE BAY FOUNDATION, INC.",,ANNAPOLIS,MD
51217,ALASKA COMMUNICATIONS SYSTEMS,,ANCHORAGE,AK
51228,TWO DOGS TRADING CO,,THE PLAINS,VA
51230,"MATTINGLY, MACK F.",06/30/2006,ST. SIMONS ISLAND,GA
51241,MR. W. DOUGLAS CAMPBELL,government relations consulting and lobbying,Oak Hill,VA
51252,RIGGS GOVERNMENT RELATIONS CONSULTING,,ALEXANDRIA,VA
51263,ANDERSON & BAKER,Legal,HELENA,MT
51274,ARGO PUBLIC ENTERPRISE,,CHINO HILLS ,CA
51285,ZELIFF IRELAND & ASSOC,,WASHINGTON,DC
51296,"MULLIN, ELIZABETH MAURA",,WASHINGTON,DC
51308,"KWONG, DAVID W.",,WHITE DEER,PA
51310,RETIREMENT STRATEGIES GROUP,,ROCKVILLE,MD
51321,ALASKA FEDERAL CONSULTANTS,,ANCHORAGE,AK
51332,1ST ROCHDALE COOPERATIVE GROUP LTD,,NEW YORK,NY
51343,"AON CONSULTING, INC.",benefits and insurance consulting firm,WASHINGTON,DC
51354,"SOLARZ, STEPHEN J.",,MCLEAN,VA
51365,"FISK, DANIEL W.",,ARLINGTON,VA
51376,WHEAT EXPORT TRADE EDUCATION COMMITTEE,,WASHINGTON,DC
51387,DUKE UNIVERSITY HEALTH SYSTEM,,DURHAM,NC
51398,"PACIFIC CONSULTING ASSOCIATES, INC.",,ORANGE,CA
51401,OBERMAYER REBMANN MAXWELL & HIPPEL LLP,Law firm,Philadelphia,PA
51412,NORTH AMERICAN STEEL FRAMING ALLIANCE,,WASHINGTON,DC
51423,"GORDON, STUART J.",,POTOMAC,MD
51434,LOCAL TV ON SATELLITE,,RALEIGH,NC
51445,CHUBB INA HOLDINGS INC.,,WASHINGTON,DC
51467,U.S. NAVAL SEA CADET CORPS,Seek federal funding support for U.S. Naval Sea Cadet Corps training programs,ARLINGTON,VA
51478,"TCH GROUP, LLC",Government relations consulting firm,Washington,DC
51480,GLASS PUBLIC AFFAIRS,,GAINESVILLE,VA
51491,"PROEFROCK, C. KENNETH",,PAWLEYS ISLAND,SC
51503,"MEIER, EILEEN",,WASHINGTON,DC
51514,"GUTTMAN, ROBERT M.",,WASHINGTON,DC
51525,"GLOBAL POLICY GROUP, INC.",,WASHINGTON,DC
51536,MOCK & MCSWAIN CONSULTING,,ALEXANDRIA,VA
51547,LISBOA ASSOC,,WASHINGTON,DC
51558,PENNZENERGY CO,,WASHINGTON,DC
51560,BINGHAM MCCUTCHEN LLP,Law Firm,Washington,DC
51571,UNIVERSITY OF ALASKA,Public Education and Research University,Washington,DC
51582,CIVIC SOLUTIONS,,WASHINGTON,DC
51593,PATRICK GARAHAN,,CORONADO,CA
51605,RIDLEY & ASSOC,,HARWICH,MA
51616,XAVIER EQUIHUA,,Washington,DC
51627,MCCOOK METALS,,MCCOOK,IL
51638,"KEVIN GOTTLIEB AND ASSOCIATES, INC.","consulting on public policy analysis, strategic planning",Annapolis,MD
51651,MICHAEL PIEPER,consulting,Shepherdstown,WV
51662,COVAD COMMUNICATIONS COMPANY,,WASHINGTON,DC
51673,"HENDERSON, WALLACE J.",,AUSTIN,TX
51684,"SNYDER & ASSOC, CRAIG",,WASHINGTON,DC
51695,TOBACCO INDUSTRY LABOR/MANAGENET COMMITTEE (TILMC),,ARLINGTON,VA
51707,"CARROLL, PETER A.",,EASTON,MD
51718,FOXKISER,Law Firm,WASHINGTON,DC
51720,"DAWSON, ROBERT K.",,WASHINGTON,DC
51731,SECHREST CONSULTING,,MURRAY,UT
51742,MR. CARL SCHMID,,WASHINGTON,DC
51753,I STREET ADVOCATES,"""government affairs firm""",Washington,DC
51764,RUBIN WINSTON DIERCKS HARRIS & COOKE,,WASHINGTON,DC
51786,CSFBDIRECT INC,,JERSEY CITY,NJ
51811,THE UNIVERSITY OF NORTH CAROLINA SYSTEM,University system for 17 institutions in NC,Raleigh,NC
51822,PEDIATRIX MEDICAL GROUP,,ALEXANDRIA,VA
51833,"TIPPS, JOHN M.",,NASHVILLE,TN
51844,JENSEN & WALGREN GOVERNMENTAL CONSULTING,01/01/05,TUMWATER,WA
51855,BUSINESS AND PROFESSIONAL WOMEN/USA,"support equity for all working women through education, advocacy & information",WASHINGTON,DC
51866,DAVIDSON COHEN & CO,,WASHINGTON,DC
51877,BOB MOSS ASSOCIATES,Government Relations Consulting,Washington,DC
51888,MILLER & MARTIN,,CHATTANOOGA,TN
51890,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,,FOLSOM,CA
51902,EDUCATION ASSISTANCE FOUNDATION,,SEATTLE,WA
51913,ZEITLIN LAW FIRM,,WASHINGTON,DC
51924,"GERCHICK-MURPHY ASSOCIATES, LLC",,WASHINGTON,DC
51935,"THOMPSON, STEVEN J.",,CHICAGO,IL
51957,"UNITED CONCORDIA COMPANIES, INC. (DBA UNITED CONCORDIA DENTAL)",National dental insurance company,Harrisburg,PA
51968,"MAYBERRY & ASSOCIATES, LLC",,FALLS CHURCH,VA
51970,"MOLINARI, SUSAN",,ALEXANDRIA,VA
51981,"SCOTT CONSULTING, BRETT",,WASHINGTON,DC
51992,KALKINES ARKY ZALL & BERNSTEIN,,NEW YORK,NY
52003,CONOCO,,WASHINGTON,DC
52014,LEONARD FROST LEVIN & VAN COURT,,WASHINGTON,DC
52025,NOWELL AMOROSO KLEIN BIERMAN,,HACKENSACK,NJ
52047,LOVELACE RESPIRATORY RESEARCH INST,,,
52071,PENNSYLVANIA FARM BUREAU,,CAMP HILL,PA
52082,FINISHING CONTRACTORS ASSOCIATION (FCA),"Support union glazing, painting, flooring and drywall finishingt contractors",BETHESDA,MD
52093,"BLANCHARD, JUDITH ANN",,WASHINGTON,DC
52105,AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,,Rosemont,IL
52116,MORRISON & HECKER,,KANSAS CITY,MO
52127,PEOPLEFORBIKES COALITION,To promote bicycling in all its forms while maximizing the federal investment in cycling,Boulder,CO
52138,CASPIAN GROUP,,WASHINGTON,DC
52140,"CHATFIELD, WILLIAM A.",,FAIRFAX,VA
52151,"STONE, GEOFFREY C.",,WASHINGTON,DC
52162,NATL ASSN FOR THE ADVANCEMENT OF JUSTICE (NAAJ),,WASHINGTON,DC
52173,STATE UNIV OF NEW YORK,,ALBANY,NY
52184,BETH ISRAEL MEDICAL CENTER,,NEW YORK,NY
52195,NEW VISIONS GROUP,,COLUMBUS,OH
52207,"HART, J. STEVEN",,WASHINGTON,DC
52218,TECK AMERICAN INCORPORATED,,SPOKANE,WA
52220,"DEPARTMENT OF ENVIRONMENTAL PROTECTION, STATE OF FL",,TALLAHASSEE,FL
52231,BESTFOODS,,ENGLEWOOD CLIFFS,NJ
52242,"YOUNG, FRANCIS L.",,WASHINGTON,DC
52264,HARDIMAN CONSULTING,04/26/2007,WASHINGTON,DC
52275,TUVIN ASSOCIATES,Pubic Affairs/Lobbyist,Chevy Chase,MD
52286,"BENNETT, RAYMOND T.",,WOODLAND HILLS,CA
